linha;nome;categoria;origem;endereco_original;endereco_dsp;cidade;uf;cep;lat_original;lon_original;lat_corrigida;lon_corrigida;bairro_descartado;severidade;risco
98;;;endereco;Praça Treze de Maio, 131, Pedregulho, Guaratinguetá - SP, 12515-025, Brasil;Praca Treze de Maio 131 Guaratingueta SP 12515025 Brazil;Guaratinguetá;SP;12515025;-22.80787;-45.19688;-22.80787;-45.19688;Pedregulho;;
100;;;endereco;Rua Prudente de Morais, 1597, Ipanema, Rio de Janeiro - RJ, 22420-043, Brasil;Rua Prudente de Morais 1597 Rio de Janeiro RJ 22420043 Brazil;Rio de Janeiro;RJ;22420043;-22.98513;-43.21232;-22.98513;-43.21232;Ipanema;;
101;;;endereco;Rua João Antônio de Sousa, João Pinheiro - MG, 38770-000, Brasil;Rua Joao Antonio de Sousa Joao Pinheiro MG 38770000 Brazil;João Pinheiro;MG;38770000;-17.74052;-46.17416;-17.74052;-46.17416;;ALTO;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
102;;;endereco;Avenida Alberto Carazzai, 313, Cornélio Procópio - PR, 86300-000, Brasil;Avenida Alberto Carazzai 313 Cornelio Procopio PR 86300000 Brazil;Cornélio Procópio;PR;86300000;-23.18439;-50.64285;-23.18439;-50.64285;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
103;;;endereco;Rua Careiro, 69, Cangaíba, São Paulo - SP, 03758-040, Brasil;Rua Careiro 69 Sao Paulo SP 03758040 Brazil;São Paulo;SP;03758040;-23.50308;-46.50183;-23.50308;-46.50183;Cangaíba;;
104;;;endereco;Eliana - Maria Mole Ateliã., Rua Coronel Capucho, 66, Santo Antônio da Platina - PR, 86430-000, Brasil;Rua Coronel Capucho 66 Santo Antonio da Platina PR 86430000 Brazil;Santo Antônio da Platina;PR;86430000;-23.2981;-50.07269;-23.2981;-50.07269;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
105;;;endereco;Estrada da Gávea, 800, São Conrado, Rio de Janeiro - RJ, 22610-002, Brasil;Estrada da Gavea 800 Rio de Janeiro RJ 22610002 Brazil;Rio de Janeiro;RJ;22610002;-22.99735;-43.26438;-22.99735;-43.26438;São Conrado;ALTO;endereco de rodovia (57-67% falharam)
106;;;endereco;Rua XV de Novembro, 7640, Centro, Guarapuava - PR, 85010-000, Brasil;Rua XV de Novembro 7640 Guarapuava PR 85010000 Brazil;Guarapuava;PR;85010000;-25.3944;-51.46725;-25.3944;-51.46725;Centro;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
107;;;endereco;GO-330, Campo Limpo de Goiás - GO, 75160-000, Brasil;GO 330 Campo Limpo de Goias GO 75160000 Brazil;Campo Limpo de Goiás;GO;75160000;-16.31186;-49.06249;-16.31186;-49.06249;;ALTO;"sem numero de porta; logradouro sem nome; CEP generico de cidade, nao de rua (2,4x mais falha)"
108;;;endereco;Rua Dona Dagmar, 230, Centro, Belford Roxo - RJ, 26130-220, Brasil;Rua Dona Dagmar 230 Belford Roxo RJ 26130220 Brazil;Belford Roxo;RJ;26130220;-22.76694;-43.40286;-22.76694;-43.40286;Centro;;
109;;;endereco;Rua Oitenta e Oito, 7-12, Baliza-Itaipu, Goiânia - GO, 74355-466, Brasil;Rua Oitenta e Oito 7 12 Baliza Itaipu Goiania GO 74355466 Brazil;Goiânia;GO;74355466;-16.78238;-49.3538;-16.78238;-49.3538;;ALTO;sem numero de porta
110;;;endereco;Avenida Manoel Cabral, Jundiaí - SP, 13211-224, Brasil;Avenida Manoel Cabral Jundiai SP 13211224 Brazil;Jundiaí;SP;13211224;-23.19056;-46.93639;-23.19056;-46.93639;;ALTO;sem numero de porta
111;;;endereco;Rua Professor Antônio Reginato, 238, Marília - SP, 17526-290, Brasil;Rua Professor Antonio Reginato 238 Marilia SP 17526290 Brazil;Marília;SP;17526290;-22.23263;-49.9802;-22.23263;-49.9802;;;
112;;;endereco;Rua Barão do Rio Branco, 150, Campo Belo - MG, 37270-000, Brasil;Rua Barao do Rio Branco 150 Campo Belo MG 37270000 Brazil;Campo Belo;MG;37270000;-20.89384;-45.27214;-20.89384;-45.27214;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
113;;;endereco;ímpar, Rua Nilo Peçanha, Zona 4, Maringá - PR, 87014-240, Brasil;Rua Nilo Pecanha Zona 4 Maringa PR 87014240 Brazil;Maringá;PR;87014240;-23.43463;-51.94688;-23.43463;-51.94688;;;
114;;;endereco;Rua Neném Baiano, 17, Águas Formosas - MG, 39880-000, Brasil;Rua Nenem Baiano 17 Aguas Formosas MG 39880000 Brazil;Águas Formosas;MG;39880000;-17.08068;-40.93874;-17.08068;-40.93874;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
115;;;endereco;Avenida Quatorze de Dezembro, 47, Nova Fátima - PR, 86310-000, Brasil;Avenida Quatorze de Dezembro 47 Nova Fatima PR 86310000 Brazil;Nova Fátima;PR;86310000;-23.4364;-50.56196;-23.4364;-50.56196;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
116;;;endereco;Rua Dezesseis, 850, Centro, Barretos - SP, 14780-050, Brasil;Rua Dezesseis 850 Barretos SP 14780050 Brazil;Barretos;SP;14780050;-20.55998;-48.56601;-20.55998;-48.56601;Centro;;
117;;;endereco;Rua Coronel João de Barros, 340, Centro, Passos - MG, 37900-049, Brasil;Rua Coronel Joao de Barros 340 Passos MG 37900049 Brazil;Passos;MG;37900049;-20.72051;-46.61162;-20.72051;-46.61162;Centro;;
118;;;endereco;Rua José Simões, 583, Pará de Minas - MG, 35661-258, Brasil;Rua Jose Simoes 583 Para de Minas MG 35661258 Brazil;Pará de Minas;MG;35661258;-19.88284;-44.5979;-19.88284;-44.5979;;;
119;;;endereco;Bar e Restaurante Grotão, Rua João Batista Ferreira, Leopoldina - MG, 36700-482, Brasil;Rua Joao Batista Ferreira Leopoldina MG 36700482 Brazil;Leopoldina;MG;36700482;-21.5333;-42.61732;-21.5333;-42.61732;;ALTO;sem numero de porta
120;;;endereco;Avenida Hurlinghan, 8, Indaiatuba - SP, 13337-420, Brasil;Avenida Hurlinghan 8 Indaiatuba SP 13337420 Brazil;Indaiatuba;SP;13337420;-23.06198;-47.15742;-23.06198;-47.15742;;;
121;;;endereco;Academia do Caravela, Rua Salvira Marques, Carlópolis - PR, 86420-000, Brasil;Rua Salvira Marques Carlopolis PR 86420000 Brazil;Carlópolis;PR;86420000;-23.41957;-49.71761;-23.41957;-49.71761;;ALTO;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
122;;;endereco;BR-153, Jardim das Acácias, Aparecida de Goiânia - GO, 74987-300, Brasil;BR 153 Jardim das Acacias Aparecida de Goiania GO 74987300 Brazil;Aparecida de Goiânia;GO;74987300;-16.8185;-49.24044;-16.8185;-49.24044;;ALTO;sem numero de porta
123;;;endereco;Shell, Rodovia Santos Dumont, Itaobim - MG, 39625-000, Brasil;Rodovia Santos Dumont Itaobim MG 39625000 Brazil;Itaobim;MG;39625000;-16.55857;-41.50255;-16.55857;-41.50255;;ALTO;"endereco de rodovia (57-67% falharam); sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
124;;;endereco;Estrada Iva-351, Itupeva - SP, 13295-000, Brasil;Estrada Iva 351 Itupeva SP 13295000 Brazil;Itupeva;SP;13295000;-23.16867;-47.07155;-23.16867;-47.07155;;ALTO;"endereco de rodovia (57-67% falharam); sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
125;;;endereco;Avenida Juscelino Kubitschek, 94, Lagoa Formosa - MG, 38720-000, Brasil;Avenida Juscelino Kubitschek 94 Lagoa Formosa MG 38720000 Brazil;Lagoa Formosa;MG;38720000;-18.77495;-46.40616;-18.77495;-46.40616;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
126;;;endereco;Rua Adão de Oliveira, 712, Tapira - PR, 87830-000, Brasil;Rua Adao de Oliveira 712 Tapira PR 87830000 Brazil;Tapira;PR;87830000;-23.32621;-53.06642;-23.32621;-53.06642;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
127;;;endereco;Avenida Munhoz da Rocha, Cabral, Curitiba - PR, 80035-000, Brasil;Avenida Munhoz da Rocha Cabral Curitiba PR 80035000 Brazil;Curitiba;PR;80035000;-25.40716;-49.24861;-25.40716;-49.24861;;ALTO;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
128;;;endereco;Rua Moacyr Barbosa, 264, Piraí - RJ, 27175-000, Brasil;Rua Moacyr Barbosa 264 Pirai RJ 27175000 Brazil;Piraí;RJ;27175000;-22.6263;-43.90586;-22.6263;-43.90586;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
129;;;endereco;Rua Rio Grande do Sul, 850, Paracatu - MG, 38600-000, Brasil;Rua Rio Grande do Sul 850 Paracatu MG 38600000 Brazil;Paracatu;MG;38600000;-17.2202;-46.8701;-17.2202;-46.8701;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
130;;;endereco;Rua Aureliano Coutinho, Petrópolis - RJ, 25625-000, Brasil;Rua Aureliano Coutinho Petropolis RJ 25625000 Brazil;Petrópolis;RJ;25625000;-22.51125;-43.17793;-22.51125;-43.17793;;ALTO;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
131;;;endereco;Acesso ao Cajubá Country Clube, Vigilato Pereira, Uberlândia - MG, 38408-616, Brasil;Acesso ao Cajuba Country Clube Vigilato Pereira Uberlandia MG 38408616 Brazil;Uberlândia;MG;38408616;-18.93115;-48.27533;-18.93115;-48.27533;;ALTO;sem numero de porta
132;;;endereco;Rua Vereador Altamiro Campos Silveira, 15, Rodeiro - MG, 36510-000, Brasil;Rua Vereador Altamiro Campos Silveira 15 Rodeiro MG 36510000 Brazil;Rodeiro;MG;36510000;-21.20396;-42.85903;-21.20396;-42.85903;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
133;;;endereco;Avenida Tancredo Neves, 110, Itapirapuã - GO, 76290-000, Brasil;Avenida Tancredo Neves 110 Itapirapua GO 76290000 Brazil;Itapirapuã;GO;76290000;-15.82637;-50.60874;-15.82637;-50.60874;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
134;;;endereco;Rua Líbero Badaró, 322, Passo da Areia, Porto Alegre - RS, 91340-230, Brasil;Rua Libero Badaro 322 Porto Alegre RS 91340230 Brazil;Porto Alegre;RS;91340230;-30.02016;-51.1714;-30.02016;-51.1714;Passo da Areia;;
135;;;endereco;Rua Bandeirantes, 893, Andirá - PR, 86380-000, Brasil;Rua Bandeirantes 893 Andira PR 86380000 Brazil;Andirá;PR;86380000;-23.04417;-50.22625;-23.04417;-50.22625;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
136;;;endereco;Rua Saladino de Araújo Leite, 451, Piedade - SP, 18170-000, Brasil;Rua Saladino de Araujo Leite 451 Piedade SP 18170000 Brazil;Piedade;SP;18170000;-23.71157;-47.40563;-23.71157;-47.40563;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
137;;;endereco;Rua Natal, 675, Marilena - PR, 87960-000, Brasil;Rua Natal 675 Marilena PR 87960000 Brazil;Marilena;PR;87960000;-22.73526;-53.03902;-22.73526;-53.03902;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
138;;;endereco;Smpw Quadra 18 Conjunto 3, Park Way - DF, 71741-800, Brasil;Smpw Quadra 18 Park Way DF 71741800 Brazil;Park Way;DF;71741800;-15.90854;-47.94067;-15.90854;-47.94067;Conjunto 3;;
139;;;endereco;Rua Vicente Machado, Sertaneja - PR, 86340-000, Brasil;Rua Vicente Machado Sertaneja PR 86340000 Brazil;Sertaneja;PR;86340000;-23.03657;-50.83213;-23.03657;-50.83213;;ALTO;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
140;;;endereco;Avenida Flamboyant, 17, Altos de São Fernando, Jandira - SP, 06630-000, Brasil;Avenida Flamboyant 17 Jandira SP 06630000 Brazil;Jandira;SP;06630000;-23.55343;-46.89204;-23.55343;-46.89204;Altos de São Fernando;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
141;;;endereco;Rua Estilac Leal, 401, Rolândia - PR, 86600-115, Brasil;Rua Estilac Leal 401 Rolandia PR 86600115 Brazil;Rolândia;PR;86600115;-23.31114;-51.36487;-23.31114;-51.36487;;;
143;;;endereco;Rua da Cultura, 422, Tupãssi - PR, 85945-000, Brasil;Rua da Cultura 422 Tupassi PR 85945000 Brazil;Tupãssi;PR;85945000;-24.59003;-53.51832;-24.59003;-53.51832;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
144;;;endereco;Rua Almirante Barroso, 152, São José dos Campos - SP, 12234-020, Brasil;Rua Almirante Barroso 152 Sao Jose dos Campos SP 12234020 Brazil;São José dos Campos;SP;12234020;-23.27658;-45.90196;-23.27658;-45.90196;;;
